f1,precision,recall
0.1111111111111111,0.17647058823529413,0.13636363636363638
0.2857142857142857,0.36363636363636365,0.32
0.15384615384615385,0.23529411764705882,0.186046511627907
0.1322314049586777,0.26229508196721313,0.17582417582417584
0.1623931623931624,0.2602739726027397,0.2
0.26666666666666666,0.3870967741935484,0.3157894736842105
0.14285714285714285,0.2727272727272727,0.18749999999999997
0.19230769230769232,0.2777777777777778,0.2272727272727273
0.17307692307692307,0.225,0.19565217391304346
0.1,0.14285714285714285,0.11764705882352941
0.18181818181818182,0.25,0.2105263157894737
0.38461538461538464,0.5,0.4347826086956522
0.26666666666666666,0.36363636363636365,0.30769230769230765
0.3,0.375,0.33333333333333326
0.25,0.42857142857142855,0.3157894736842105
0.23076923076923078,0.3333333333333333,0.27272727272727276
0.09090909090909091,0.125,0.10526315789473685
0.1935483870967742,0.2608695652173913,0.2222222222222222
0.4166666666666667,0.5555555555555556,0.4761904761904762
0.19696969696969696,0.28888888888888886,0.2342342342342342
0.2631578947368421,0.35714285714285715,0.30303030303030304
0.2692307692307692,0.30434782608695654,0.28571428571428575
0.26666666666666666,0.4,0.32
0.125,0.1724137931034483,0.14492753623188406
0.2962962962962963,0.4444444444444444,0.3555555555555555
0.2777777777777778,0.35714285714285715,0.31250000000000006
0.35714285714285715,0.5,0.41666666666666663
0.09090909090909091,0.13636363636363635,0.10909090909090909
0.18181818181818182,0.2,0.1904761904761905
0.23809523809523808,0.35714285714285715,0.2857142857142857
0.2,0.3333333333333333,0.25
0.16666666666666666,0.25,0.2
0.3,0.3333333333333333,0.3157894736842105
0.16129032258064516,0.21739130434782608,0.18518518518518517
0.18181818181818182,0.2857142857142857,0.2222222222222222
0.35,0.5,0.4117647058823529
0.3,0.42857142857142855,0.3529411764705882
0.18181818181818182,0.2,0.1904761904761905
0.2,0.2857142857142857,0.23529411764705882
0.5,0.5555555555555556,0.5263157894736842
0.15,0.21052631578947367,0.17518248175182477
0.13333333333333333,0.2,0.16
0.23076923076923078,0.25,0.24000000000000002
0.2692307692307692,0.3888888888888889,0.3181818181818182
0.38461538461538464,0.5555555555555556,0.4545454545454546
0.19047619047619047,0.2222222222222222,0.20512820512820512
0.2608695652173913,0.375,0.30769230769230765
0.38461538461538464,0.5,0.4347826086956522
0.2222222222222222,0.4,0.2857142857142857
0.18518518518518517,0.2631578947368421,0.21739130434782608
0.25,0.35294117647058826,0.2926829268292683
0.25,0.35714285714285715,0.2941176470588235
0.16883116883116883,0.2653061224489796,0.20634920634920634
0.5555555555555556,0.5555555555555556,0.5555555555555556
0.22727272727272727,0.3333333333333333,0.27027027027027023
0.3333333333333333,0.46153846153846156,0.3870967741935484
0.2727272727272727,0.375,0.3157894736842105
0.09782608695652174,0.17307692307692307,0.125
0.2,0.2222222222222222,0.2105263157894737
0.18181818181818182,0.25,0.2105263157894737
0.15217391304347827,0.22580645161290322,0.1818181818181818
0.0625,0.1,0.07692307692307693
0.2777777777777778,0.38461538461538464,0.3225806451612903
0.375,0.42857142857142855,0.39999999999999997
0.21739130434782608,0.35714285714285715,0.27027027027027023
0.15,0.23076923076923078,0.18181818181818185
0.17647058823529413,0.25,0.20689655172413793
0.13793103448275862,0.21052631578947367,0.16666666666666666
0.2222222222222222,0.36363636363636365,0.27586206896551724
0.3,0.5,0.37499999999999994
0.06666666666666667,0.07692307692307693,0.07142857142857144
0.13333333333333333,0.2857142857142857,0.18181818181818182
0.25,0.375,0.3
0.25,0.375,0.3
0.15789473684210525,0.21428571428571427,0.18181818181818182
0.13513513513513514,0.22727272727272727,0.16949152542372883
